KSSS,w1,w2,w3,weights_mape_pct,ml_best_model,ml_best_mape_pct,current_mape_pct,chosen_source,chosen_model,chosen_w1,chosen_w2,chosen_w3,chosen_mape_pct
133614,0.0,0.07,0.93,6.82,RandomForest,4.702,8.079,ml,RandomForest,,,,4.702
133530,0.61,0.0,0.39,8.94,HoltWinters,4.717,7.775,ml,HoltWinters,,,,4.717
3163,0.11,0.21,0.68,8.82,HoltWinters,4.725,8.381,ml,HoltWinters,,,,4.725
136941,0.0,0.46,0.54,11.62,HoltWinters,4.736,13.669,ml,HoltWinters,,,,4.736
136812,0.0,0.19,0.81,9.21,HoltWinters,4.739,9.32,ml,HoltWinters,,,,4.739
2735,0.0,0.0,1.0,648.02,RandomForest,4.745,16.522,ml,RandomForest,,,,4.745
133789,0.52,0.11,0.37,8.65,SARIMAX,4.755,15.036,ml,SARIMAX,,,,4.755
4260,0.0,0.36,0.64,193.63,HoltWinters,4.772,13.612,ml,HoltWinters,,,,4.772
135022,0.09,0.07,0.84,11.77,RandomForest,4.778,15.607,ml,RandomForest,,,,4.778
133621,0.94,0.06,0.0,15.47,SARIMAX,4.78,17.786,ml,SARIMAX,,,,4.78
39601,0.11,0.15,0.74,9.62,HoltWinters,4.782,11.559,ml,HoltWinters,,,,4.782
136880,0.34,0.09,0.57,13.79,HoltWinters,4.785,12.066,ml,HoltWinters,,,,4.785
125614,1.0,0.0,0.0,95.56,RandomForest,4.79,109.653,ml,RandomForest,,,,4.79
134055,0.0,0.65,0.35,16.18,RandomForest,4.79,27.613,ml,RandomForest,,,,4.79
133786,0.0,0.22,0.78,9.24,HoltWinters,4.791,10.839,ml,HoltWinters,,,,4.791
8664,0.0,0.22,0.78,11.57,HoltWinters,4.795,12.57,ml,HoltWinters,,,,4.795
9719,0.1,0.08,0.82,7.44,SARIMAX,4.795,9.349,ml,SARIMAX,,,,4.795
133451,0.42,0.26,0.32,11.34,HoltWinters,4.8,12.218,ml,HoltWinters,,,,4.8
125610,0.0,0.51,0.49,16.77,RandomForest,4.806,14.103,ml,RandomForest,,,,4.806
155136,0.0,1.0,0.0,252.78,SARIMAX,4.809,413.03,ml,SARIMAX,,,,4.809
133794,0.0,0.35,0.65,8.88,SARIMAX,4.812,10.248,ml,SARIMAX,,,,4.812
1254,0.34,0.29,0.37,14.67,HoltWinters,4.814,11.777,ml,HoltWinters,,,,4.814
3175,0.14,0.06,0.8,9.8,HoltWinters,4.815,,ml,HoltWinters,,,,4.815
1955,0.0,0.41,0.59,9.18,SARIMAX,4.816,9.038,ml,SARIMAX,,,,4.816
133670,0.09,0.08,0.83,7.73,SARIMAX,4.824,8.993,ml,SARIMAX,,,,4.824
133241,0.16,0.15,0.69,12.89,SARIMAX,4.827,17.299,ml,SARIMAX,,,,4.827
133529,0.52,0.05,0.43,11.06,HoltWinters,4.832,9.576,ml,HoltWinters,,,,4.832
155100,0.24,0.42,0.34,11.1,RandomForest,4.842,12.084,ml,RandomForest,,,,4.842
133626,0.32,0.13,0.55,12.0,RandomForest,4.847,9.248,ml,RandomForest,,,,4.847
57401,0.28,0.53,0.19,14.67,RandomForest,4.85,15.707,ml,RandomForest,,,,4.85
133616,0.02,0.09,0.89,7.59,RandomForest,4.854,8.424,ml,RandomForest,,,,4.854
3729,0.27,0.03,0.7,6.82,SARIMAX,4.854,7.915,ml,SARIMAX,,,,4.854
1890,0.0,0.28,0.72,11.25,HoltWinters,4.865,10.162,ml,HoltWinters,,,,4.865
2654,0.95,0.05,0.0,17.58,RandomForest,4.882,14.284,ml,RandomForest,,,,4.882
6416,0.0,0.42,0.58,14.36,HoltWinters,4.885,9.609,ml,HoltWinters,,,,4.885
134163,0.06,0.18,0.76,9.9,HoltWinters,4.897,11.759,ml,HoltWinters,,,,4.897
3322,0.18,0.62,0.2,17.5,RandomForest,4.902,18.768,ml,RandomForest,,,,4.902
133699,0.04,0.18,0.78,11.94,SARIMAX,4.906,8.922,ml,SARIMAX,,,,4.906
7066,0.0,0.52,0.48,595.07,SARIMAX,4.906,1417.875,ml,SARIMAX,,,,4.906
136875,0.0,0.17,0.83,13.07,SARIMAX,4.909,14.532,ml,SARIMAX,,,,4.909
3174,0.09,0.5,0.41,12.87,RandomForest,4.912,28.786,ml,RandomForest,,,,4.912
9317,0.56,0.11,0.33,8.61,HoltWinters,4.915,9.579,ml,HoltWinters,,,,4.915
3177,0.0,0.86,0.14,19.34,SARIMAX,4.916,11.479,ml,SARIMAX,,,,4.916
5030,0.14,0.22,0.64,11.61,RandomForest,4.917,12.364,ml,RandomForest,,,,4.917
133525,0.06,0.17,0.77,6.98,SARIMAX,4.924,15.492,ml,SARIMAX,,,,4.924
133372,0.04,0.24,0.72,8.85,HoltWinters,4.925,9.401,ml,HoltWinters,,,,4.925
6433,0.0,1.0,0.0,239.25,HoltWinters,4.926,299.326,ml,HoltWinters,,,,4.926
5058,0.0,0.29,0.71,53.23,HoltWinters,4.93,21.944,ml,HoltWinters,,,,4.93
133363,0.27,0.0,0.73,48.07,RandomForest,4.935,82.963,ml,RandomForest,,,,4.935
2890,0.54,0.01,0.45,9.74,SARIMAX,4.939,7.793,ml,SARIMAX,,,,4.939
1874,0.39,0.31,0.3,12.14,HoltWinters,4.942,12.293,ml,HoltWinters,,,,4.942
8782,0.3,0.33,0.37,13.95,RandomForest,4.943,14.157,ml,RandomForest,,,,4.943
155048,0.06,0.09,0.85,8.71,SARIMAX,4.945,9.922,ml,SARIMAX,,,,4.945
133240,0.1,0.25,0.65,14.37,HoltWinters,4.948,15.008,ml,HoltWinters,,,,4.948
133655,0.33,0.18,0.49,9.52,RandomForest,4.956,10.492,ml,RandomForest,,,,4.956
136909,0.04,0.29,0.67,10.7,HoltWinters,4.956,16.014,ml,HoltWinters,,,,4.956
133607,0.31,0.24,0.45,11.28,HoltWinters,4.971,13.656,ml,HoltWinters,,,,4.971
3760,0.0,0.45,0.55,23.17,HoltWinters,4.972,22.647,ml,HoltWinters,,,,4.972
141801,0.04,0.13,0.83,8.82,RandomForest,4.974,10.607,ml,RandomForest,,,,4.974
3352,0.4,0.05,0.55,8.66,SARIMAX,4.982,9.988,ml,SARIMAX,,,,4.982
153001,0.04,0.11,0.85,9.88,SARIMAX,4.983,11.485,ml,SARIMAX,,,,4.983
3325,0.25,0.04,0.71,7.18,SARIMAX,4.983,9.864,ml,SARIMAX,,,,4.983
9720,0.05,0.01,0.94,7.67,RandomForest,4.986,9.417,ml,RandomForest,,,,4.986
69201,0.0,0.05,0.95,9.17,HoltWinters,4.99,11.596,ml,HoltWinters,,,,4.99
3311,0.37,0.28,0.35,12.07,RandomForest,4.993,43.522,ml,RandomForest,,,,4.993
127802,0.84,0.16,0.0,30.68,HoltWinters,4.994,18.105,ml,HoltWinters,,,,4.994
166003,0.03,0.14,0.83,22.76,SARIMAX,4.999,60.061,ml,SARIMAX,,,,4.999
156401,0.0,0.16,0.84,12.57,SARIMAX,5.001,11.051,ml,SARIMAX,,,,5.001
155070,0.11,0.18,0.71,9.85,HoltWinters,5.003,12.252,ml,HoltWinters,,,,5.003
2609,0.64,0.02,0.34,9.49,SARIMAX,5.007,8.699,ml,SARIMAX,,,,5.007
3023,0.16,0.0,0.84,28.02,HoltWinters,5.007,23.41,ml,HoltWinters,,,,5.007
136912,0.0,0.11,0.89,9.18,SARIMAX,5.011,10.322,ml,SARIMAX,,,,5.011
133698,0.07,0.0,0.93,7.16,SARIMAX,5.016,10.019,ml,SARIMAX,,,,5.016
133276,0.63,0.15,0.22,10.83,RandomForest,5.02,12.896,ml,RandomForest,,,,5.02
135055,0.36,0.46,0.18,13.9,RandomForest,5.026,10.691,ml,RandomForest,,,,5.026
133442,0.0,0.4,0.6,13.1,SARIMAX,5.029,18.4,ml,SARIMAX,,,,5.029
134004,0.07,0.18,0.75,7.91,RandomForest,5.032,10.435,ml,RandomForest,,,,5.032
1897,0.0,0.14,0.86,11.91,HoltWinters,5.037,11.501,ml,HoltWinters,,,,5.037
123002,0.05,0.11,0.84,7.38,RandomForest,5.044,9.862,ml,RandomForest,,,,5.044
39208,0.23,0.16,0.61,9.34,SARIMAX,5.051,11.048,ml,SARIMAX,,,,5.051
2911,0.04,0.12,0.84,9.03,SARIMAX,5.068,9.828,ml,SARIMAX,,,,5.068
1756,0.05,0.08,0.87,6.59,SARIMAX,5.078,8.68,ml,SARIMAX,,,,5.078
3339,0.0,0.18,0.82,10.19,SARIMAX,5.081,10.457,ml,SARIMAX,,,,5.081
133295,0.15,0.0,0.85,7.67,RandomForest,5.082,11.136,ml,RandomForest,,,,5.082
133678,0.06,0.03,0.91,8.16,SARIMAX,5.088,9.499,ml,SARIMAX,,,,5.088
136904,0.25,0.22,0.53,7.94,HoltWinters,5.091,11.072,ml,HoltWinters,,,,5.091
133619,0.2,0.08,0.72,8.61,RandomForest,5.095,9.387,ml,RandomForest,,,,5.095
133679,0.81,0.04,0.15,8.95,SARIMAX,5.101,8.246,ml,SARIMAX,,,,5.101
133601,0.62,0.15,0.23,12.17,SARIMAX,5.107,9.181,ml,SARIMAX,,,,5.107
54403,0.0,0.22,0.78,9.85,RandomForest,5.107,10.366,ml,RandomForest,,,,5.107
133765,0.0,0.7,0.3,15.64,HoltWinters,5.111,26.923,ml,HoltWinters,,,,5.111
3366,0.06,0.23,0.71,11.34,RandomForest,5.116,12.974,ml,RandomForest,,,,5.116
161801,0.23,0.4,0.37,13.13,RandomForest,5.128,13.995,ml,RandomForest,,,,5.128
9379,0.08,0.46,0.46,12.43,HoltWinters,5.13,13.142,ml,HoltWinters,,,,5.13
3139,0.02,0.01,0.97,12.46,SARIMAX,5.131,13.888,ml,SARIMAX,,,,5.131
133632,0.0,0.22,0.78,8.88,SARIMAX,5.137,11.527,ml,SARIMAX,,,,5.137
133712,0.63,0.14,0.23,11.96,HoltWinters,5.145,11.333,ml,HoltWinters,,,,5.145
1081,0.08,0.04,0.88,9.2,SARIMAX,5.146,9.473,ml,SARIMAX,,,,5.146
6429,0.43,0.31,0.26,10.68,RandomForest,5.149,12.218,ml,RandomForest,,,,5.149
3811,0.01,0.1,0.89,10.0,SARIMAX,5.156,11.979,ml,SARIMAX,,,,5.156
160067,1.0,0.0,0.0,320.08,RandomForest,5.162,551.89,ml,RandomForest,,,,5.162
139202,0.82,0.03,0.15,16.55,RandomForest,5.165,16.256,ml,RandomForest,,,,5.165
3314,0.05,0.2,0.75,10.24,HoltWinters,5.165,11.35,ml,HoltWinters,,,,5.165
133714,0.46,0.54,0.0,15.35,RandomForest,5.169,15.705,ml,RandomForest,,,,5.169
2999,0.06,0.49,0.45,18.97,HoltWinters,5.173,21.464,ml,HoltWinters,,,,5.173
133527,0.49,0.12,0.39,9.69,HoltWinters,5.174,8.967,ml,HoltWinters,,,,5.174
133292,0.07,0.03,0.9,9.19,RandomForest,5.176,12.315,ml,RandomForest,,,,5.176
135002,0.24,0.22,0.54,12.24,RandomForest,5.184,13.269,ml,RandomForest,,,,5.184
133630,0.25,0.06,0.69,10.74,HoltWinters,5.185,8.787,ml,HoltWinters,,,,5.185
6479,0.39,0.11,0.5,11.65,RandomForest,5.187,8.992,ml,RandomForest,,,,5.187
99602,0.01,0.09,0.9,11.23,SARIMAX,5.189,12.293,ml,SARIMAX,,,,5.189
84802,0.18,0.18,0.64,10.73,RandomForest,5.192,7.17,ml,RandomForest,,,,5.192
9354,0.5,0.11,0.39,11.76,RandomForest,5.203,10.287,ml,RandomForest,,,,5.203
2326,0.32,0.62,0.06,12.72,RandomForest,5.208,10.874,ml,RandomForest,,,,5.208
155084,0.06,0.1,0.84,8.91,HoltWinters,5.209,9.629,ml,HoltWinters,,,,5.209
1908,0.0,0.19,0.81,13.37,HoltWinters,5.209,23.691,ml,HoltWinters,,,,5.209
3415,0.0,0.51,0.49,16.53,HoltWinters,5.212,15.908,ml,HoltWinters,,,,5.212
1255,0.58,0.17,0.25,11.05,RandomForest,5.214,9.829,ml,RandomForest,,,,5.214
2882,0.53,0.24,0.23,16.44,SARIMAX,5.214,12.726,ml,SARIMAX,,,,5.214
1918,0.04,0.02,0.94,8.1,RandomForest,5.22,9.705,ml,RandomForest,,,,5.22
133778,0.13,0.63,0.24,17.25,SARIMAX,5.221,24.162,ml,SARIMAX,,,,5.221
133644,0.14,0.12,0.74,8.52,SARIMAX,5.222,9.467,ml,SARIMAX,,,,5.222
3346,0.07,0.02,0.91,7.33,HoltWinters,5.223,8.997,ml,HoltWinters,,,,5.223
9309,0.07,0.14,0.79,11.1,RandomForest,5.225,14.043,ml,RandomForest,,,,5.225
44001,0.07,0.08,0.85,9.04,RandomForest,5.227,20.228,ml,RandomForest,,,,5.227
1888,0.0,0.04,0.96,12.29,HoltWinters,5.247,11.801,ml,HoltWinters,,,,5.247
3807,0.0,0.24,0.76,18.22,RandomForest,5.25,21.582,ml,RandomForest,,,,5.25
9353,0.01,0.01,0.98,8.86,RandomForest,5.251,12.531,ml,RandomForest,,,,5.251
44002,0.0,0.08,0.92,9.15,RandomForest,5.267,10.98,ml,RandomForest,,,,5.267
3394,0.48,0.0,0.52,12.21,HoltWinters,5.268,12.575,ml,HoltWinters,,,,5.268
2612,0.04,0.05,0.91,7.17,RandomForest,5.269,8.933,ml,RandomForest,,,,5.269
133534,0.56,0.17,0.27,10.63,RandomForest,5.274,9.817,ml,RandomForest,,,,5.274
3220,0.0,0.39,0.61,14.65,SARIMAX,5.279,14.82,ml,SARIMAX,,,,5.279
5091,0.06,0.11,0.83,12.08,HoltWinters,5.279,13.448,ml,HoltWinters,,,,5.279
133671,0.71,0.17,0.12,13.56,RandomForest,5.283,12.588,ml,RandomForest,,,,5.283
136876,0.0,0.22,0.78,11.57,RandomForest,5.287,14.862,ml,RandomForest,,,,5.287
9346,0.23,0.18,0.59,10.52,HoltWinters,5.305,8.079,ml,HoltWinters,,,,5.305
1071,0.11,0.06,0.83,8.77,SARIMAX,5.307,8.608,ml,SARIMAX,,,,5.307
2988,0.0,0.14,0.86,15.8,RandomForest,5.309,19.958,ml,RandomForest,,,,5.309
155073,0.12,0.0,0.88,14.19,RandomForest,5.311,19.467,ml,RandomForest,,,,5.311
133515,0.03,0.12,0.85,8.02,RandomForest,5.314,9.414,ml,RandomForest,,,,5.314
8754,0.0,0.97,0.03,36.7,RandomForest,5.32,17.002,ml,RandomForest,,,,5.32
7283,0.41,0.2,0.39,13.81,SARIMAX,5.325,10.36,ml,SARIMAX,,,,5.325
3374,0.79,0.03,0.18,19.18,RandomForest,5.331,16.517,ml,RandomForest,,,,5.331
125649,0.0,0.41,0.59,13.67,HoltWinters,5.337,14.966,ml,HoltWinters,,,,5.337
3222,0.01,0.08,0.91,11.04,SARIMAX,5.344,11.849,ml,SARIMAX,,,,5.344
133673,0.14,0.18,0.68,8.77,SARIMAX,5.348,8.387,ml,SARIMAX,,,,5.348
1781,0.04,0.0,0.96,6.93,HoltWinters,5.35,8.366,ml,HoltWinters,,,,5.35
3208,0.07,0.34,0.59,13.58,HoltWinters,5.359,11.881,ml,HoltWinters,,,,5.359
3145,0.0,0.71,0.29,117.26,RandomForest,5.373,17.618,ml,RandomForest,,,,5.373
125656,0.0,0.1,0.9,15.62,HoltWinters,5.378,30.336,ml,HoltWinters,,,,5.378
133615,0.95,0.05,0.0,12.79,RandomForest,5.379,14.16,ml,RandomForest,,,,5.379
3369,0.0,0.18,0.82,149.46,RandomForest,5.379,24.79,ml,RandomForest,,,,5.379
133352,0.01,0.4,0.59,12.9,RandomForest,5.392,11.303,ml,RandomForest,,,,5.392
1914,0.16,0.12,0.72,11.58,HoltWinters,5.399,10.387,ml,HoltWinters,,,,5.399
135026,0.19,0.18,0.63,16.93,SARIMAX,5.403,17.474,ml,SARIMAX,,,,5.403
5048,0.14,0.0,0.86,46.48,RandomForest,5.409,,ml,RandomForest,,,,5.409
155087,0.23,0.38,0.39,32.4,SARIMAX,5.413,44.371,ml,SARIMAX,,,,5.413
153812,0.03,0.38,0.59,12.41,RandomForest,5.415,12.917,ml,RandomForest,,,,5.415
3836,0.0,0.21,0.79,9.13,HoltWinters,5.432,10.496,ml,HoltWinters,,,,5.432
118601,0.98,0.0,0.02,21.18,SARIMAX,5.439,14.071,ml,SARIMAX,,,,5.439
155001,0.7,0.0,0.3,10.6,HoltWinters,5.439,9.932,ml,HoltWinters,,,,5.439
125611,0.0,0.37,0.63,14.61,RandomForest,5.443,13.028,ml,RandomForest,,,,5.443
3341,0.09,0.09,0.82,10.16,RandomForest,5.445,10.892,ml,RandomForest,,,,5.445
133394,0.19,0.4,0.41,12.19,SARIMAX,5.447,14.476,ml,SARIMAX,,,,5.447
134057,0.11,0.08,0.81,8.84,RandomForest,5.447,13.27,ml,RandomForest,,,,5.447
133640,0.92,0.08,-0.0,19.87,RandomForest,5.456,12.685,ml,RandomForest,,,,5.456
3734,0.68,0.0,0.32,7.99,RandomForest,5.458,9.903,ml,RandomForest,,,,5.458
2707,0.58,0.28,0.14,16.08,HoltWinters,5.461,12.65,ml,HoltWinters,,,,5.461
134021,0.11,0.33,0.56,8.93,RandomForest,5.462,13.854,ml,RandomForest,,,,5.462
160020,0.08,0.3,0.62,14.73,RandomForest,5.462,16.351,ml,RandomForest,,,,5.462
133791,0.0,0.18,0.82,10.52,RandomForest,5.464,14.04,ml,RandomForest,,,,5.464
3361,0.0,0.64,0.36,11.55,SARIMAX,5.465,13.255,ml,SARIMAX,,,,5.465
9086,0.66,0.0,0.34,10.96,HoltWinters,5.465,11.473,ml,HoltWinters,,,,5.465
5042,0.13,0.19,0.68,13.34,RandomForest,5.471,10.692,ml,RandomForest,,,,5.471
133232,0.58,0.02,0.4,11.82,HoltWinters,5.477,9.192,ml,HoltWinters,,,,5.477
76802,0.33,0.25,0.42,17.6,HoltWinters,5.479,16.978,ml,HoltWinters,,,,5.479
63803,0.96,0.0,0.04,14.43,HoltWinters,5.482,11.402,ml,HoltWinters,,,,5.482
3155,0.02,0.24,0.74,11.17,HoltWinters,5.488,10.16,ml,HoltWinters,,,,5.488
2177,0.41,0.1,0.49,13.82,RandomForest,5.494,13.526,ml,RandomForest,,,,5.494
2192,0.17,0.18,0.65,8.64,RandomForest,5.495,9.437,ml,RandomForest,,,,5.495
3347,0.19,0.3,0.51,7.22,SARIMAX,5.498,6.463,ml,SARIMAX,,,,5.498
133610,0.34,0.03,0.63,12.53,SARIMAX,5.501,11.356,ml,SARIMAX,,,,5.501
8727,0.3,0.46,0.24,11.48,HoltWinters,5.505,11.264,ml,HoltWinters,,,,5.505
155108,0.03,0.11,0.86,9.68,SARIMAX,5.506,12.371,ml,SARIMAX,,,,5.506
5024,0.0,0.46,0.54,31.48,SARIMAX,5.509,11.346,ml,SARIMAX,,,,5.509
160064,0.0,0.21,0.79,19.32,HoltWinters,5.51,22.471,ml,HoltWinters,,,,5.51
133357,0.23,0.16,0.61,11.32,SARIMAX,5.512,12.282,ml,SARIMAX,,,,5.512
137001,0.05,0.08,0.87,9.46,SARIMAX,5.513,13.537,ml,SARIMAX,,,,5.513
5088,0.07,0.15,0.78,9.93,SARIMAX,5.513,9.963,ml,SARIMAX,,,,5.513
3332,0.02,0.23,0.75,10.5,HoltWinters,5.52,10.914,ml,HoltWinters,,,,5.52
5045,0.09,0.0,0.91,8.18,RandomForest,5.526,12.678,ml,RandomForest,,,,5.526
133782,0.02,0.29,0.69,9.46,RandomForest,5.529,13.213,ml,RandomForest,,,,5.529
65603,0.23,0.15,0.62,8.19,RandomForest,5.53,10.611,ml,RandomForest,,,,5.53
133289,0.01,0.39,0.6,15.85,HoltWinters,5.536,19.46,ml,HoltWinters,,,,5.536
89402,0.14,0.33,0.53,15.17,SARIMAX,5.538,16.52,ml,SARIMAX,,,,5.538
133652,0.04,0.09,0.87,7.67,HoltWinters,5.541,9.111,ml,HoltWinters,,,,5.541
133720,0.04,0.18,0.78,10.43,HoltWinters,5.546,10.896,ml,HoltWinters,,,,5.546
92201,0.19,0.02,0.79,8.95,HoltWinters,5.551,10.668,ml,HoltWinters,,,,5.551
133777,0.72,0.28,0.0,17.27,RandomForest,5.552,17.109,ml,RandomForest,,,,5.552
133603,0.31,0.08,0.61,11.57,SARIMAX,5.554,10.787,ml,SARIMAX,,,,5.554
3756,0.0,0.42,0.58,290.38,RandomForest,5.564,15.768,ml,RandomForest,,,,5.564
2912,0.13,0.13,0.74,10.27,RandomForest,5.566,9.043,ml,RandomForest,,,,5.566
2660,0.57,0.16,0.27,11.97,HoltWinters,5.58,12.254,ml,HoltWinters,,,,5.58
3338,0.04,0.01,0.95,6.86,HoltWinters,5.581,10.867,ml,HoltWinters,,,,5.581
1777,0.1,0.09,0.81,7.84,HoltWinters,5.584,9.123,ml,HoltWinters,,,,5.584
3048,0.0,0.63,0.37,178.25,HoltWinters,5.585,16.041,ml,HoltWinters,,,,5.585
133783,0.0,0.19,0.81,9.16,HoltWinters,5.597,14.769,ml,HoltWinters,,,,5.597
5005,0.12,0.32,0.56,10.11,RandomForest,5.597,10.463,ml,RandomForest,,,,5.597
8932,0.27,0.08,0.65,8.5,HoltWinters,5.597,10.47,ml,HoltWinters,,,,5.597
3817,0.39,0.14,0.47,8.34,RandomForest,5.602,8.793,ml,RandomForest,,,,5.602
133458,0.42,0.05,0.53,8.36,RandomForest,5.603,7.628,ml,RandomForest,,,,5.603
133379,0.77,0.0,0.23,11.97,HoltWinters,5.612,9.673,ml,HoltWinters,,,,5.612
3049,0.0,0.05,0.95,10.72,HoltWinters,5.614,10.661,ml,HoltWinters,,,,5.614
66202,0.0,0.19,0.81,15.21,HoltWinters,5.615,24.687,ml,HoltWinters,,,,5.615
125607,0.0,0.17,0.83,7.28,HoltWinters,5.622,9.01,ml,HoltWinters,,,,5.622
133721,0.0,0.19,0.81,11.02,RandomForest,5.622,12.978,ml,RandomForest,,,,5.622
1907,0.0,0.34,0.66,43.0,HoltWinters,5.624,24.367,ml,HoltWinters,,,,5.624
2828,0.0,0.49,0.51,17.44,HoltWinters,5.624,10.377,ml,HoltWinters,,,,5.624
2226,0.08,0.17,0.75,8.25,HoltWinters,5.631,9.242,ml,HoltWinters,,,,5.631
133663,0.27,0.1,0.63,11.57,SARIMAX,5.636,9.919,ml,SARIMAX,,,,5.636
3216,0.01,0.07,0.92,13.01,SARIMAX,5.636,15.065,ml,SARIMAX,,,,5.636
135012,0.0,0.78,0.22,106.96,HoltWinters,5.64,147.424,ml,HoltWinters,,,,5.64
125609,0.93,0.07,-0.0,15.67,HoltWinters,5.642,13.701,ml,HoltWinters,,,,5.642
3749,0.15,0.08,0.77,6.59,HoltWinters,5.644,8.095,ml,HoltWinters,,,,5.644
133376,0.36,0.18,0.46,9.82,RandomForest,5.646,10.288,ml,RandomForest,,,,5.646
134147,0.26,0.19,0.55,11.58,RandomForest,5.648,11.89,ml,RandomForest,,,,5.648
3396,0.61,0.0,0.39,14.92,SARIMAX,5.648,20.566,ml,SARIMAX,,,,5.648
3213,0.15,0.09,0.76,10.21,RandomForest,5.649,12.688,ml,RandomForest,,,,5.649
125636,0.0,0.47,0.53,18.04,HoltWinters,5.65,16.19,ml,HoltWinters,,,,5.65
9430,0.78,0.0,0.22,16.09,SARIMAX,5.655,14.325,ml,SARIMAX,,,,5.655
133311,0.55,0.15,0.3,12.62,HoltWinters,5.656,8.923,ml,HoltWinters,,,,5.656
163410,0.31,0.3,0.39,14.2,HoltWinters,5.662,66.7,ml,HoltWinters,,,,5.662
7315,0.61,0.0,0.39,11.81,RandomForest,5.666,20.032,ml,RandomForest,,,,5.666
91401,0.01,0.17,0.82,10.0,SARIMAX,5.676,10.641,ml,SARIMAX,,,,5.676
155065,0.0,1.0,0.0,321.96,RandomForest,5.683,577.354,ml,RandomForest,,,,5.683
1260,0.05,0.03,0.92,11.03,HoltWinters,5.691,15.65,ml,HoltWinters,,,,5.691
3329,0.57,0.1,0.33,8.42,RandomForest,5.691,11.246,ml,RandomForest,,,,5.691
4178,0.0,0.36,0.64,16.36,HoltWinters,5.692,15.534,ml,HoltWinters,,,,5.692
3137,0.16,0.11,0.73,13.45,RandomForest,5.694,18.238,ml,RandomForest,,,,5.694
1256,0.0,0.89,0.11,46.03,HoltWinters,5.696,25.516,ml,HoltWinters,,,,5.696
60604,0.0,0.33,0.67,16.15,HoltWinters,5.696,11.609,ml,HoltWinters,,,,5.696
2903,0.03,0.13,0.84,9.03,SARIMAX,5.716,10.041,ml,SARIMAX,,,,5.716
9516,0.3,0.25,0.45,9.57,RandomForest,5.719,10.821,ml,RandomForest,,,,5.719
133735,0.0,0.33,0.67,15.66,HoltWinters,5.72,17.092,ml,HoltWinters,,,,5.72
78602,0.59,0.0,0.41,11.28,HoltWinters,5.73,10.26,ml,HoltWinters,,,,5.73
1252,0.0,0.52,0.48,14.67,RandomForest,5.741,16.495,ml,RandomForest,,,,5.741
1106,0.04,0.02,0.94,7.65,RandomForest,5.742,8.736,ml,RandomForest,,,,5.742
3818,0.09,0.16,0.75,11.96,SARIMAX,5.743,15.528,ml,SARIMAX,,,,5.743
3206,0.63,0.11,0.26,10.05,RandomForest,5.747,8.714,ml,RandomForest,,,,5.747
3135,0.11,0.0,0.89,8.22,SARIMAX,5.748,9.942,ml,SARIMAX,,,,5.748
133542,0.0,0.45,0.55,21.3,RandomForest,5.754,23.001,ml,RandomForest,,,,5.754
133460,0.32,0.06,0.62,12.49,SARIMAX,5.774,10.22,ml,SARIMAX,,,,5.774
133490,0.0,0.55,0.45,47.62,RandomForest,5.774,18.674,ml,RandomForest,,,,5.774
2994,0.0,0.67,0.33,712.1,SARIMAX,5.777,11.144,ml,SARIMAX,,,,5.777
3351,0.21,0.04,0.75,8.21,SARIMAX,5.78,11.203,ml,SARIMAX,,,,5.78
133475,0.0,0.38,0.62,14.1,RandomForest,5.783,10.814,ml,RandomForest,,,,5.783
3763,0.0,0.37,0.63,18.71,SARIMAX,5.783,19.082,ml,SARIMAX,,,,5.783
7146,0.02,0.13,0.85,12.91,SARIMAX,5.785,13.275,ml,SARIMAX,,,,5.785
133575,0.7,0.02,0.28,11.0,SARIMAX,5.787,11.516,ml,SARIMAX,,,,5.787
3215,0.0,0.22,0.78,14.7,SARIMAX,5.794,13.672,ml,SARIMAX,,,,5.794
62404,0.04,0.13,0.83,13.0,SARIMAX,5.801,12.966,ml,SARIMAX,,,,5.801
2873,0.0,0.39,0.61,10.96,SARIMAX,5.808,11.951,ml,SARIMAX,,,,5.808
134176,0.0,0.32,0.68,10.38,RandomForest,5.811,12.704,ml,RandomForest,,,,5.811
134063,0.0,0.48,0.52,387.86,SARIMAX,5.812,38.051,ml,SARIMAX,,,,5.812
7141,0.0,0.49,0.51,18.7,RandomForest,5.812,13.059,ml,RandomForest,,,,5.812
133570,0.64,0.15,0.21,10.41,SARIMAX,5.813,9.515,ml,SARIMAX,,,,5.813
1257,1.0,0.0,0.0,19.25,RandomForest,5.819,13.113,ml,RandomForest,,,,5.819
155003,0.03,0.01,0.96,8.45,RandomForest,5.821,9.101,ml,RandomForest,,,,5.821
160045,0.02,0.42,0.56,10.74,HoltWinters,5.823,15.754,ml,HoltWinters,,,,5.823
133321,0.01,0.33,0.66,16.07,SARIMAX,5.828,17.008,ml,SARIMAX,,,,5.828
128201,0.0,0.23,0.77,14.17,RandomForest,5.846,13.917,ml,RandomForest,,,,5.846
145001,0.0,0.05,0.95,8.08,RandomForest,5.85,9.67,ml,RandomForest,,,,5.85
9340,0.03,0.15,0.82,9.38,SARIMAX,5.858,7.983,ml,SARIMAX,,,,5.858
160058,0.06,0.04,0.9,12.52,HoltWinters,5.86,12.618,ml,HoltWinters,,,,5.86
5027,0.04,0.13,0.83,9.59,RandomForest,5.86,10.881,ml,RandomForest,,,,5.86
